Asset Id,Feature,Sub-Feature,Org,Direction,Route,Ramp #,Ramp ID,Lane Location,From MP/Offset,To MP/Offset,Length/Area(ft),Lat,Long
1010641,Roadway Cut Ditches,Unpaved Cut Ditch,Avondale,,I-10,,,Right,114.67,114.57,879.02,33.431768,-112.593685
1010642,Roadway Cut Ditches,Unpaved Cut Ditch,Avondale,,I-10,,,Right,114.73,114.82,445.67,33.431975,-112.592529
1010643,Roadway Cut Ditches,Unpaved Cut Ditch,Avondale,,I-10,,,Right,114.85,114.89,203.60,33.432018,-112.590576
1010644,Roadway Cut Ditches,Unpaved Cut Ditch,Avondale,,I-10,,,Right,115.36,115.36,722.27,33.435262,-112.573561
1010645,Roadway Cut Ditches,Unpaved Cut Ditch,Avondale,,I-10,,,Right,114.91,114.84,343.69,33.432389,-112.589553
1010646,Roadway Cut Ditches,Unpaved Cut Ditch,Avondale,,I-10,,,Right,114.82,114.75,414.61,33.432134,-112.590993
1014196,Roadway Cut Ditches,Unpaved Cut Ditch,Casa Grande,,I-10,,,Left,183.64,183.82,936.62,33.021967,-111.769222
1014254,Roadway Cut Ditches,Unpaved Cut Ditch,Casa Grande,,I-10,,,Right,183.81,183.61,1081.96,33.020596,-111.766471
1014268,Roadway Cut Ditches,Unpaved Cut Ditch,Casa Grande,,I-10,,,Right,183.64,183.82,946.33,33.021981,-111.769251
1014331,Roadway Cut Ditches,Unpaved Cut Ditch,Casa Grande,,I-10,,,Left,183.81,183.61,1081.97,33.020596,-111.766471
1033161,Roadway Cut Ditches,Unpaved Cut Ditch,Casa Grande,,I-10,,,Right,219.00,219.03,134.64,32.655014,-111.404737
1033167,Roadway Cut Ditches,Unpaved Cut Ditch,Tucson West,,I-10,,,Right,226.47,226.48,69.15,32.57261,-111.322997
1033609,Roadway Cut Ditches,Unpaved Cut Ditch,Tucson West,,I-10,,,Right,253.81,253.75,306.92,32.278052,-111.015738
1033610,Roadway Cut Ditches,Unpaved Cut Ditch,Tucson West,,I-10,,,Right,253.75,253.74,49.65,32.278883,-111.01628
1033721,Roadway Cut Ditches,Unpaved Cut Ditch,Tucson West,,I-10,,,Right,233.96,233.46,2630.92,32.484988,-111.24852
1033723,Roadway Cut Ditches,Unpaved Cut Ditch,Tucson West,,I-10,,,Right,232.21,232.14,367.63,32.503949,-111.267599
1033725,Roadway Cut Ditches,Unpaved Cut Ditch,Tucson West,,I-10,,,Right,232.01,231.97,217.07,32.506622,-111.268848
1033727,Roadway Cut Ditches,Unpaved Cut Ditch,Tucson West,,I-10,,,Right,226.58,226.48,526.48,32.571461,-111.321352
1033728,Roadway Cut Ditches,Paved Cut Ditch,Tucson West,,I-10,,,Right,226.45,226.35,513.83,32.573015,-111.322783
1033729,Roadway Cut Ditches,Unpaved Cut Ditch,Tucson West,,I-10,,,Right,226.35,226.30,268.74,32.574205,-111.323824
1033793,Roadway Cut Ditches,Unpaved Cut Ditch,Tucson West,,I-10,,,Left,235.99,235.43,2940.49,32.466071,-111.222075
1033835,Roadway Cut Ditches,Unpaved Cut Ditch,Tucson West,,I-10,,,Right,254.61,254.64,177.04,32.268275,-111.008607
1049197,Curb,Embankment Curb,Quartzsite,,I-10,,,Right,5.87,5.77,470.27,33.624259,-114.43361
1049198,Curb,Embankment Curb,Quartzsite,,I-10,,,Right,5.78,5.87,471.29,33.623673,-114.434776
1049199,Curb,Single Curb,Quartzsite,,I-10,,,Right,17.34,17.39,243.19,33.658952,-114.242506
1049200,Curb,Single Curb,Quartzsite,,I-10,,,Right,17.42,17.47,251.75,33.658366,-114.241338
1049201,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,0.18,0.18,,33.604135,-114.528185
1049202,Pipe Opening Location,CMPA,Quartzsite,,I-10,,,Right,0.24,0.24,,33.603922,-114.527164
1049203,Pipe Opening Location,CMPA,Quartzsite,,I-10,,,Right,0.25,0.25,,33.603917,-114.526999
1049204,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,0.98,0.98,,33.602439,-114.514978
1049205,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,1.04,1.04,,33.602479,-114.513948
1049206,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,1.10,1.10,,33.602545,-114.512859
1049207,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,1.26,1.26,,33.602809,-114.510154
1049208,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,5.76,5.76,,33.623494,-114.435034
1049209,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,12.13,12.13,,33.646439,-114.332934
1049210,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,17.18,17.18,,33.659072,-114.24526
1049211,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,17.19,17.19,,33.659028,-114.245111
1049212,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,17.19,17.19,,33.659058,-114.245105
1049213,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,17.21,17.21,,33.659036,-114.244697
1049214,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,17.22,17.22,,33.659061,-114.244484
1049215,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,17.28,17.28,,33.659063,-114.243633
1049216,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,17.29,17.29,,33.659069,-114.24344
1049217,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,17.30,17.30,,33.658997,-114.243214
1049218,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,17.31,17.31,,33.658961,-114.243072
1049219,Pipe Opening Location,CMPA,Quartzsite,,I-10,,,Right,17.33,17.33,,33.65887,-114.242794
1049220,Pipe Opening Location,CMPA,Quartzsite,,I-10,,,Right,17.34,17.34,,33.658814,-114.242671
1049221,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,17.41,17.41,,33.658331,-114.241593
1049222,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,17.42,17.42,,33.658247,-114.241499
1049223,Pipe Opening Location,CMPA,Quartzsite,,I-10,,,Right,17.48,17.48,,33.658191,-114.24036
1049224,Pipe Opening Location,CMPA,Quartzsite,,I-10,,,Right,17.49,17.49,,33.658208,-114.24019
1049225,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,17.68,17.68,,33.659876,-114.23747
1049226,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,20.48,20.48,,33.666506,-114.189628
1049227,Spillway,Single Inlet,Quartzsite,,I-10,,,Right,20.56,20.56,,33.678835,-114.083752
1049228,Curb,Embankment Curb,Quartzsite,,I-10,,,Right,20.56,20.56,186.66,33.678526,-114.08336
1049229,Spillway,Single Inlet,Quartzsite,,I-10,,,Right,20.56,20.56,,33.678169,-114.082872
1049230,Spillway,Single Inlet,Quartzsite,,I-10,,,Right,20.56,20.56,,33.6782,-114.08281
1049231,Curb,Single Curb,Quartzsite,,I-10,,,Right,20.56,20.56,247.24,33.678208,-114.082813
1049232,Spillway,Single Inlet,Quartzsite,,I-10,,,Right,20.56,20.56,,33.678797,-114.083597
1049233,Box Culvert Location (CBC),Box Culvert (CBC),Quartzsite,,I-10,,,Right,20.56,20.56,,33.678261,-114.083127
1049234,Curb,Embankment Curb,Quartzsite,,I-10,,,Right,26.67,26.66,22.33,33.680092,-114.083727
1049235,Curb,Embankment Curb,Quartzsite,,I-10,,,Right,26.62,26.55,346.81,33.680391,-114.084536
1049236,Curb,Embankment Curb,Quartzsite,,I-10,,,Right,26.59,26.66,369.5,33.680341,-114.084916
1049237,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,12.14,12.14,,33.647837,-114.332686
1049238,Curb,Embankment Curb,Quartzsite,,I-10,,,Right,5.87,5.73,802.35,33.625484,-114.43391
1049239,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,0.50,0.50,,33.604054,-114.523144
1049240,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,0.49,0.49,,33.604092,-114.5233
1049241,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,0.27,0.27,,33.60485,-114.526958
1049242,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,0.19,0.19,,33.605159,-114.528363
1049243,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,0.18,0.18,,33.605207,-114.528456
1049244,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,0.28,0.28,,33.60464,-114.526863
1049245,Curb,Single Curb,Quartzsite,,I-10,,,Right,0.38,0.38,36.99,33.603581,-114.524907
1049246,Curb,Single Curb,Quartzsite,,I-10,,,Right,0.4,0.42,107.11,33.603482,-114.5245
1049247,Curb,Single Curb,Quartzsite,,I-10,,,Right,0.44,0.44,2.79,33.603326,-114.523796
1049248,Curb,Single Curb,Quartzsite,,I-10,,,Right,0.58,0.63,267.05,33.602716,-114.521502
1049249,Curb,Embankment Curb,Quartzsite,,I-10,,,Right,0.85,0.88,164.78,33.602241,-114.517156
1049250,Spillway,Single Inlet,Quartzsite,,I-10,,,Right,0.89,0.89,,33.602348,-114.516604
1049251,Spillway,Single Inlet,Quartzsite,,I-10,,,Right,5.77,5.77,,33.623692,-114.434901
1049252,Spillway,Single Inlet,Quartzsite,,I-10,,,Right,5.78,5.78,,33.623684,-114.43473
1049253,Ditch,Other Ditch,Quartzsite,,I-10,,,Right,17.35,17.39,208.79,33.658942,-114.242441
1049254,Ditch,Other Ditch,Quartzsite,,I-10,,,Right,17.42,17.47,255.44,33.658358,-114.241328
1049255,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,0.17,0.17,,33.604172,-114.528396
1049256,Ditch,Other Ditch,Quartzsite,,I-10,,,Right,1.17,1.22,295.27,33.602666,-114.511776
1049257,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,0.96,0.96,,33.60262,-114.515262
1049258,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,1.03,1.03,,33.602683,-114.514062
1049259,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,1.09,1.09,,33.602689,-114.513077
1049260,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,1.25,1.25,,33.602963,-114.510273
1049261,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,5.75,5.75,,33.623525,-114.4353
1049262,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,12.13,12.13,,33.646547,-114.332908
1049263,Ditch,Other Ditch,Quartzsite,,I-10,,,Right,17.18,17.2,77.13,33.659079,-114.245159
1049264,Ditch,Other Ditch,Quartzsite,,I-10,,,Right,17.22,17.27,256.69,33.659143,-114.244519
1049265,Ditch,Other Ditch,Quartzsite,,I-10,,,Right,17.29,17.3,43.14,33.659133,-114.243438
1049266,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,17.19,17.19,,33.659239,-114.245146
1049267,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,17.67,17.67,,33.660009,-114.237729
1049268,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,18.11,18.11,,33.661352,-114.230307
1049269,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,18.11,18.11,,33.661364,-114.230281
1049270,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,20.48,20.48,,33.666635,-114.189658
1049271,Box Culvert Location (CBC),Box Culvert (CBC),Quartzsite,,I-10,,,Right,20.56,20.56,,33.678412,-114.082953
1049272,Spillway,Single Inlet,Quartzsite,,I-10,,,Right,26.55,26.55,,33.680435,-114.085694
1049273,Spillway,Single Inlet,Quartzsite,,I-10,,,Right,26.59,26.59,,33.680341,-114.084916
1049274,Spillway,Single Inlet,Quartzsite,,I-10,,,Right,26.64,26.64,,33.680331,-114.084055
1049275,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,12.15,12.15,,33.647716,-114.332532
1049276,Ditch,Grader Ditch,Quartzsite,,I-10,,,Right,12.13,12.11,95.67,33.647795,-114.332889
1049277,Catch Basin,Curb Opening/Inlet Only,Quartzsite,,I-10,,,Right,5.79,5.79,,33.625237,-114.435188
1049278,Pipe Opening Location,CMP,Quartzsite,,I-10,,,Right,5.79,5.79,,33.625301,-114.435249
1049279,Spillway,Other Spillway,Quartzsite,,I-10,,,Right,5.71,5.71,,33.624763,-114.436354
1049280,Ditch,Other Ditch,Quartzsite,,I-10,,,Right,0.25,0.21,244.55,33.604855,-114.527247
1049281,Ditch,Other Ditch,Quartzsite,,I-10,,,Right,0.29,0.36,403.48,33.604651,-114.526715
1049482,Pipe Opening Location,CMP,Tonopah,,I-10,,,Left,112.16,112.16,,33.429866,-112.636061
1049483,Pipe Opening Location,CMP,Tonopah,,I-10,,,Left,112.05,112.05,,33.430516,-112.637741
1049484,Pipe Opening Location,CMP,Tonopah,,I-10,,,Left,111.93,111.93,,33.431278,-112.639504
1049485,Pipe Opening Location,CMP,Tonopah,,I-10,,,Left,111.88,111.88,,33.431666,-112.640359
1049486,Pipe Opening Location,CMP,Tonopah,,I-10,,,Left,111.73,111.73,,33.432615,-112.642661
1049487,Pipe Opening Location,CMP,Tonopah,,I-10,,,Left,111.65,111.65,,33.433044,-112.643916
1049488,Pipe Opening Location,CMP,Tonopah,,I-10,,,Left,111.40,111.40,,33.433542,-112.648132
1049489,Pipe Opening Location,CMP,Tonopah,,I-10,,,Left,111.32,111.32,,33.43369,-112.649617
1049490,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,110.44,110.44,,33.436127,-112.664458
1049491,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,110.43,110.43,,33.43617,-112.664658
1049492,Catch Basin,Flush,Tonopah,,I-10,,,Median,109.57,109.57,,33.439428,-112.679077
1049493,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,108.48,108.48,,33.443509,-112.697248
1049494,Catch Basin,Flush,Tonopah,,I-10,,,Median,108.04,108.04,,33.445168,-112.704581
1049495,Catch Basin,Flush,Tonopah,,I-10,,,Median,107.54,107.54,,33.447029,-112.712861
1049496,Catch Basin,Flush,Tonopah,,I-10,,,Median,104.89,104.89,,33.456997,-112.757206
1049497,Pipe Opening Location,CMP,Tonopah,,I-10,,,Median,104.88,104.88,,33.45705,-112.75742
1049498,Dikes,Dike,Tonopah,,I-10,,,Median,110.44,110.44,60.51,33.436223,-112.664505
1049499,Dikes,Dike,Tonopah,,I-10,,,Median,108.48,108.48,57.7,33.443605,-112.697271
1049500,Ditch,Other Ditch,Tonopah,,I-10,,,Right,108.27,108.21,312.48,33.444505,-112.700701
1049501,Spillway,Single Inlet,Tonopah,,I-10,,,Right,104.65,104.65,,33.458111,-112.761219
1049502,Ditch,Grader Ditch,Tonopah,,I-10,,,Right,100.31,100.24,376.99,33.474372,-112.833757
1049503,Ditch,Grader Ditch,Tonopah,,I-10,,,Right,100.21,100.13,424.71,33.474782,-112.835548
1049504,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,112.15,112.15,,33.430157,-112.63609
1049505,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,112.04,112.04,,33.43078,-112.637684
1049506,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,111.93,111.93,,33.431523,-112.639378
1049507,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,111.87,111.87,,33.431996,-112.640286
1049508,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,111.72,111.72,,33.432963,-112.64268
1049509,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,111.65,111.65,,33.433253,-112.643878
1049510,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,111.41,111.41,,33.43378,-112.647963
1049511,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,111.32,111.32,,33.433916,-112.649567
1049512,Dikes,Dike,Tonopah,,I-10,,,Right,110.7,110.7,62.78,33.435559,-112.660032
1049513,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,110.43,110.43,,33.436399,-112.664509
1049514,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,110.28,110.28,,33.436985,-112.667159
1049515,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,110.21,110.21,,33.437283,-112.66826
1049516,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,109.95,109.95,,33.438294,-112.672604
1049517,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,109.79,109.79,,33.438858,-112.67528
1049518,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,109.57,109.57,,33.43969,-112.678994
1049519,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,109.20,109.20,,33.441093,-112.685139
1049520,Dikes,Dike,Tonopah,,I-10,,,Right,109.15,109.15,66.67,33.441393,-112.685902
1049521,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,109.05,109.05,,33.441636,-112.687674
1049522,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,108.02,108.02,,33.445551,-112.704847
1049523,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,107.56,107.56,,33.447226,-112.712555
1049524,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,107.42,107.42,,33.447849,-112.714875
1049525,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,106.96,106.96,,33.449639,-112.722987
1049526,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,106.51,106.51,,33.451366,-112.730539
1049527,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,105.95,105.95,,33.453397,-112.739529
1049528,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,105.62,105.62,,33.454652,-112.745091
1049529,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,105.50,105.50,,33.455077,-112.74699
1049530,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,105.20,105.20,,33.456137,-112.752113
1049531,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,105.14,105.14,,33.456381,-112.753034
1049532,Bank Protection,Wired Rip Rap,Tonopah,,I-10,,,Right,104.88,104.89,203.59,33.45726,-112.757343
1049533,Dikes,Dike,Tonopah,,I-10,,,Right,104.89,104.88,191.75,33.457701,-112.757039
1049534,Dikes,Dike,Tonopah,,I-10,,,Right,104.66,104.64,178.62,33.458106,-112.761045
1049535,Bank Protection,Wired Rip Rap,Tonopah,,I-10,,,Right,104.64,104.66,214.26,33.458518,-112.761187
1049536,Box Culvert Location (CBC),Box Culvert (CBC),Tonopah,,I-10,,,Right,104.36,104.36,,33.459231,-112.765918
1049537,Catch Basin,Flush,Tonopah,,I-10,,,Right,103.63,103.63,,33.461987,-112.778258
1049538,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,103.39,103.39,,33.462927,-112.782204
1049539,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,103.11,103.11,,33.464003,-112.786926
1049540,Dikes,Dike,Tonopah,,I-10,,,Right,103.05,103.05,47.46,33.464309,-112.787866
1049541,Box Culvert Location (CBC),Box Culvert (CBC),Tonopah,,I-10,,,Right,102.89,102.89,,33.464769,-112.790612
1049542,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,102.75,102.75,,33.465346,-112.792945
1049543,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,102.49,102.49,,33.466335,-112.797381
1049544,Box Culvert Location (CBC),Box Culvert (CBC),Tonopah,,I-10,,,Right,102.42,102.42,,33.466559,-112.798406
1049545,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,102.15,102.15,,33.467645,-112.803036
1049546,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,101.85,101.85,,33.468702,-112.807942
1049547,Box Culvert Location (CBC),Box Culvert (CBC),Tonopah,,I-10,,,Right,101.64,101.64,,33.46946,-112.811536
1049548,Box Culvert Location (CBC),Box Culvert (CBC),Tonopah,,I-10,,,Right,101.51,101.51,,33.469956,-112.813731
1049549,Dikes,Dike,Tonopah,,I-10,,,Right,101.5,101.5,64.68,33.470139,-112.813848
1049550,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,101.43,101.43,,33.470312,-112.81505
1049551,Box Culvert Location (CBC),Box Culvert (CBC),Tonopah,,I-10,,,Right,101.36,101.36,,33.470537,-112.816226
1049552,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,101.07,101.07,,33.471637,-112.821145
1049553,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,100.87,100.87,,33.47237,-112.824412
1049554,Dikes,Dike,Tonopah,,I-10,,,Right,100.81,100.82,77.07,33.472574,-112.82542
1049555,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,100.80,100.80,,33.472628,-112.825539
1049556,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,100.58,100.58,,33.47344,-112.82922
1049557,Box Culvert Location (CBC),Box Culvert (CBC),Tonopah,,I-10,,,Right,100.24,100.24,,33.474742,-112.834994
1049558,Dikes,Dike,Tonopah,,I-10,,,Right,100.12,100.12,53.32,33.475295,-112.836875
1049559,Pipe Opening Location,CMP,Tonopah,,I-10,,,Right,100.09,100.09,,33.475321,-112.837462
1049560,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,102.89,102.89,,33.464502,-112.790658
1049561,Catch Basin,Flush,Tonopah,,I-10,,,Median,102.48,102.48,,33.466048,-112.797578
1049562,Catch Basin,Flush,Tonopah,,I-10,,,Median,101.47,101.47,,33.469841,-112.814435
1049563,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,101.35,101.35,,33.470272,-112.816384
1049564,Catch Basin,Flush,Tonopah,,I-10,,,Median,100.76,100.76,,33.472488,-112.826295
1049565,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,100.58,100.58,,33.473181,-112.829358
1049566,Catch Basin,Flush,Tonopah,,I-10,,,Median,100.22,100.22,,33.474504,-112.835309
1049567,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,99.86,99.86,,33.475875,-112.841396
1049568,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,99.47,99.47,,33.477344,-112.84795
1049569,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,99.37,99.37,,33.47773,-112.849672
1049570,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,99.36,99.36,,33.477762,-112.8498
1049571,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,98.56,98.56,,33.480747,-112.863135
1049572,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,98.36,98.36,,33.481483,-112.866464
1049573,Catch Basin,Flush,Tonopah,,I-10,,,Median,98.22,98.22,,33.481997,-112.868749
1049574,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,97.81,97.81,,33.483544,-112.875678
1049575,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,97.80,97.80,,33.483571,-112.875796
1049576,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,97.41,97.41,,33.485022,-112.882298
1049577,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,97.22,97.22,,33.485756,-112.885549
1049578,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,97.13,97.13,,33.486088,-112.887055
1049579,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,97.01,97.01,,33.486548,-112.889106
1049580,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,97.00,97.00,,33.486577,-112.88926
1049581,Pipe Opening Location,CMP,Tonopah,,I-10,,,Median,96.56,96.56,,33.488232,-112.896657
1049582,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,96.27,96.27,,33.489297,-112.901427
1049583,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,96.07,96.07,,33.490051,-112.904813
1049584,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,96.06,96.06,,33.490075,-112.904912
1049585,Pipe Opening Location,CMP,Tonopah,,I-10,,,Median,95.32,95.32,,33.492855,-112.917372
1049586,Pipe Opening Location,CMP,Tonopah,,I-10,,,Median,95.31,95.31,,33.492877,-112.917435
1049587,Pipe Opening Location,CMP,Tonopah,,I-10,,,Median,95.30,95.30,,33.49293,-112.917688
1049588,Pipe Opening Location,CMP,Tonopah,,I-10,,,Median,95.29,95.29,,33.492951,-112.917767
1049589,Catch Basin,"Median Dike, Precast",Tonopah,,I-10,,,Median,95.07,95.07,,33.493801,-112.921581
1049590,Dikes,Dike,Tonopah,,I-10,,,Median,102.89,102.89,54.33,33.464587,-112.790685
1049591,Dikes,Dike,Tonopah,,I-10,,,Median,101.36,101.36,64.48,33.470363,-112.816299
1049592,Dikes,Dike,Tonopah,,I-10,,,Median,100.58,100.58,64.82,33.473259,-112.829241
1049593,Dikes,Dike,Tonopah,,I-10,,,Median,100.24,100.24,62.2,33.474552,-112.835054
1049594,Dikes,Dike,Tonopah,,I-10,,,Median,100.09,100.09,63.65,33.475115,-112.837499
1049595,Dikes,Dike,Tonopah,,I-10,,,Median,99.86,99.86,51.91,33.475933,-112.841321
1049596,Dikes,Dike,Tonopah,,I-10,,,Median,99.7,99.7,56.83,33.47657,-112.844092
